"Player","Pos","Age","Rk","G","MP","Team","GS","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"Tony Wroten","SG",19,"386","35","272","MEM",0,33,86,0.384,4,16,0.25,29,70,0.414,0.407,21,29,0.724,13,15,28,43,8,4,29,34,91,"","9.3",".461",".186",".337","5.5","6.6","6.1","25.2","1.6","1.2","22.7","21.7","-0.2","0.3","0.1",".017","-3.5","-0.2","-3.8","-0.1"
"Tornike Shengelia","SF",21,"423","19","93","BRK",0,10,23,0.435,1,2,0.5,9,21,0.429,0.457,9,16,0.563,9,14,23,3,3,1,11,11,30,"","8.5",".499",".087",".696","11.4","17.9","14.6","5.1","1.7","0.8","26.8","20.3","-0.1","0.1","0.0","-0.017","-5.2","-1.3","-6.5","-0.1"
"Travis Outlaw","SF",28,"315","38","444","SAC",2,74,177,0.418,14,50,0.28,60,127,0.472,0.458,38,52,0.731,17,44,61,21,11,8,19,35,200,"","13.0",".500",".282",".294","4.3","11.7","7.9","7.7","1.3","1.4","8.7","21.9","0.3","0.1","0.3",".037","-0.5","-1.9","-2.4","0.0"
"Trevor Ariza","SF",27,"196","56","1471","WAS",15,188,451,0.417,76,209,0.364,112,242,0.463,0.501,78,95,0.821,44,222,266,113,72,20,84,72,530,"DPOY-17","14.0",".538",".463",".211","3.3","16.9","10.0","12.7","2.5","1.1","14.6","17.9","0.7","2.4","3.1",".102","0.1","2.0","2.1","1.6"
"Trevor Booker","PF",25,"291","48","887","WAS",14,108,220,0.491,0,5,0,108,215,0.502,0.491,40,72,0.556,98,141,239,40,32,16,31,95,256,"","13.9",".509",".023",".327","12.2","17.8","14.9","7.4","1.9","1.4","11.0","14.5","0.9","1.4","2.3",".126","-1.5","0.6","-1.0","0.2"
"Tristan Thompson","PF",21,"81","82","2564","CLE",82,390,799,0.488,0,3,0,390,796,0.49,0.488,177,291,0.608,306,467,773,108,60,71,123,234,957,"","16.1",".516",".004",".364","13.2","22.1","17.5","6.9","1.2","2.2","11.7","18.3","3.2","2.0","5.2",".098","-0.2","-1.6","-1.8","0.1"
"Troy Murphy","PF",32,"401","14","256","DAL",1,22,61,0.361,11,35,0.314,11,26,0.423,0.451,10,11,0.909,7,42,49,7,10,6,7,29,65,"","9.1",".494",".574",".180","3.1","17.9","10.7","3.8","2.0","1.8","9.6","13.0","0.0","0.3","0.3",".062","-2.7","0.8","-1.9","0.0"
"Ty Lawson","PG",25,"41","73","2513","DEN",71,448,971,0.461,85,232,0.366,363,739,0.491,0.505,235,311,0.756,36,162,198,501,107,8,182,135,1216,"MVP-12","17.9",".549",".239",".320","1.6","7.1","4.4","30.2","2.1","0.2","14.1","22.3","5.6","1.8","7.4",".141","2.5","-0.5","2.0","2.5"
"Tyler Hansbrough","PF",27,"183","81","1366","IND",8,176,407,0.432,0,3,0,176,404,0.436,0.432,216,300,0.72,161,212,373,36,29,18,78,152,568,"","15.3",".527",".007",".737","13.4","17.0","15.2","4.4","1.1","1.0","12.6","20.6","2.1","2.2","4.4",".154","-1.3","-0.7","-1.9","0.0"
"Tyler Honeycutt","SF",22,"449","9","32","SAC",0,3,11,0.273,0,2,0,3,9,0.333,0.273,2,2,1,3,7,10,2,0,1,5,2,8,"","1.9",".337",".182",".182","10.5","25.8","18.0","9.1","0.0","2.4","29.6","23.4","-0.2","0.0","-0.1","-0.220","-8.4","-4.8","-13.2","-0.1"
"Tyler Zeller","C",23,"175","77","2033","CLE",55,245,559,0.438,0,4,0,245,555,0.441,0.438,120,157,0.764,159,279,438,96,35,70,95,251,610,"","11.0",".486",".007",".281","8.7","16.7","12.5","7.4","0.9","2.8","13.1","15.9","0.8","1.2","2.0",".048","-3.1","-0.9","-4.0","-1.0"
"Tyreke Evans","SG",23,"78","65","2016","SAC",61,366,765,0.478,45,133,0.338,321,632,0.508,0.508,210,271,0.775,56,231,287,229,90,27,128,133,987,"","18.1",".558",".174",".354","3.1","13.5","8.2","19.0","2.3","1.0","12.6","22.3","3.6","0.8","4.4",".105","2.0","-0.2","1.8","1.9"
"Tyrus Thomas","PF",26,"359","26","360","CHA",2,48,136,0.353,3,8,0.375,45,128,0.352,0.364,26,31,0.839,16,44,60,19,14,15,17,51,125,"","9.6",".418",".059",".228","4.9","14.4","9.5","9.1","2.0","3.4","10.2","21.1","-0.4","0.2","-0.2","-0.025","-5.1","-1.0","-6.1","-0.4"
"Tyshawn Taylor","PG",22,"389","38","221","BRK",0,32,87,0.368,6,13,0.462,26,74,0.351,0.402,15,27,0.556,2,16,18,21,13,0,25,25,85,"","6.2",".430",".149",".310","1.1","8.6","4.8","15.9","3.2","0.0","20.2","25.8","-0.6","0.2","-0.4","-0.077","-6.9","-0.5","-7.4","-0.3"
"Tyson Chandler","C",30,"152","66","2164","NYK",66,255,400,0.638,0,0,NA,255,400,0.638,0.638,179,258,0.694,269,434,703,62,42,75,87,188,689,"DPOY-13,AS","18.9",".671",".000",".645","14.1","24.3","19.0","4.5","1.0","3.0","14.5","13.0","6.7","2.6","9.3",".207","1.5","-0.3","1.3","1.8"
"Udonis Haslem","PF",32,"276","75","1414","MIA",59,129,251,0.514,0,0,NA,129,251,0.514,0.514,32,45,0.711,97,307,404,38,30,15,45,173,290,"","9.9",".535",".000",".179","9.0","25.3","17.6","3.8","1.1","0.9","14.2","10.7","1.2","2.0","3.2",".108","-2.6","-0.5","-3.2","-0.4"
"Viacheslav Kravtsov","C",25,"393","25","224","DET",0,33,46,0.717,0,0,NA,33,46,0.717,0.717,11,37,0.297,24,21,45,9,5,9,14,32,77,"","14.4",".618",".000",".804","12.1","11.0","11.6","6.6","1.2","3.2","18.4","15.5","0.3","0.1","0.4",".086","-1.4","-0.6","-2.0","0.0"
"Victor Claver","SF",24,"323","49","812","POR",16,74,189,0.392,25,87,0.287,49,102,0.48,0.458,14,30,0.467,31,88,119,43,26,12,43,75,187,"","7.0",".462",".460",".159","4.4","12.8","8.5","7.9","1.7","1.1","17.5","13.9","-0.6","0.5","-0.1","-0.005","-3.6","0.0","-3.7","-0.3"
"Vince Carter","SF",36,"57","81","2093","DAL",3,372,855,0.435,162,399,0.406,210,456,0.461,0.53,182,223,0.816,58,276,334,194,74,44,106,226,1088,"6MOY-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vladimir Radmanović","PF",32,"420","25","144","CHI",0,13,43,0.302,5,27,0.185,8,16,0.5,0.36,2,3,0.667,10,18,28,8,8,4,7,29,33,"","6.3",".372",".628",".070","7.9","14.5","11.2","8.6","3.0","2.1","13.6","16.4","-0.2","0.3","0.1",".020","-6.6","1.2","-5.4","-0.1"
"Wayne Ellington","SG",25,"172","38","985","CLE",17,145,330,0.439,53,143,0.371,92,187,0.492,0.52,53,59,0.898,20,94,114,62,29,2,33,43,396,"","13.9",".556",".433",".179","2.2","11.6","6.7","10.3","1.5","0.2","8.5","17.6","1.6","0.3","1.9",".093","0.7","-1.2","-0.5","0.4"
"Wayne Ellington","SG",25,"172","40","676","MEM",4,81,199,0.407,41,97,0.423,40,102,0.392,0.51,15,16,0.938,5,47,52,42,16,1,24,38,218,"","9.8",".529",".487",".080","0.9","8.4","4.5","9.9","1.3","0.1","10.4","15.7","0.6","0.8","1.3",".094","-1.1","0.5","-0.6","0.2"
"Wesley Johnson","SF",25,"234","50","953","PHO",21,161,396,0.407,50,155,0.323,111,241,0.461,0.47,27,35,0.771,21,102,123,34,22,18,48,56,399,"","10.3",".485",".391",".088","2.5","12.4","7.3","5.9","1.2","1.4","10.4","21.4","-0.5","0.5","0.0",".000","-1.6","-1.7","-3.3","-0.3"
"Wesley Matthews","SG",26,"70","69","2403","POR",69,352,808,0.436,169,425,0.398,183,383,0.478,0.54,149,187,0.797,35,156,191,174,90,18,109,172,1022,"","14.1",".574",".526",".231","1.7","7.6","4.6","11.8","2.0","0.6","10.9","19.1","3.6","1.0","4.7",".093","0.7","-0.2","0.5","1.5"
"Will Barton","SG",22,"273","73","894","POR",5,118,309,0.382,9,65,0.138,109,244,0.447,0.396,50,65,0.769,36,109,145,58,34,9,60,56,295,"","9.1",".437",".210",".210","4.6","14.3","9.4","10.4","2.0","0.8","15.1","20.4","-1.1","0.6","-0.5","-0.028","-4.0","-0.6","-4.6","-0.6"
"Will Bynum","PG",30,"165","65","1219","DET",0,253,540,0.469,24,76,0.316,229,464,0.494,0.491,106,131,0.809,28,69,97,231,45,5,125,128,636,"","16.6",".532",".141",".243","2.6","6.6","4.6","34.8","2.0","0.3","17.3","27.0","1.2","0.5","1.7",".067","0.6","-1.6","-1.0","0.3"
"Will Conroy","PG",30,"462","4","20","MIN",0,0,9,0,0,3,0,0,6,0,0,1,2,0.5,1,0,1,0,0,0,0,1,1,"","-15.2",".051",".333",".222","5.5","0.0","2.9","0.0","0.0","0.0","0.0","22.1","-0.2","0.0","-0.2","-0.433","-16.4","-8.5","-24.9","-0.1"
"Willie Green","SG",31,"220","72","1188","LAC",60,178,386,0.461,71,166,0.428,107,220,0.486,0.553,23,32,0.719,17,80,97,55,29,12,31,96,450,"","11.8",".562",".430",".083","1.7","7.9","4.9","7.1","1.3","0.8","7.2","16.6","1.7","0.9","2.5",".103","-0.2","-0.7","-0.8","0.3"
"Wilson Chandler","PF",25,"185","43","1079","DEN",8,210,455,0.462,52,126,0.413,158,329,0.48,0.519,88,111,0.793,45,173,218,58,45,12,60,119,560,"","16.6",".556",".277",".244","4.8","17.6","11.3","8.3","2.1","0.9","10.6","22.7","1.8","1.3","3.1",".137","0.7","-0.1","0.5","0.7"
"Xavier Henry","SF",21,"317","50","625","NOH",2,66,161,0.41,4,11,0.364,62,150,0.413,0.422,58,92,0.63,21,69,90,13,16,5,31,72,194,"","7.6",".481",".068",".571","3.9","13.4","8.6","3.2","1.4","0.7","13.3","17.3","-0.2","0.2","0.0",".002","-4.6","-1.2","-5.7","-0.6"
"Zach Randolph","PF",31,"45","76","2607","MEM",75,471,1024,0.46,2,23,0.087,469,1001,0.469,0.461,225,300,0.75,310,544,854,108,61,31,150,180,1169,"AS","17.9",".506",".022",".293","13.8","25.1","19.3","7.3","1.3","1.0","11.5","23.1","3.2","4.7","7.9",".145","1.0","-0.7","0.2","1.5"
"Zaza Pachulia","C",28,"271","52","1134","ATL",15,114,241,0.473,0,3,0,114,238,0.479,0.473,78,103,0.757,132,204,336,79,35,12,70,128,306,"","13.1",".534",".012",".427","13.5","20.3","17.0","10.3","1.6","0.8","19.6","14.6","1.2","1.5","2.7",".116","-2.0","0.2","-1.7","0.1"
"Chauncey Billups","SG",36,"44","22","418","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0",".601",".682",".364","0.6","8.4","4.6","17.4","1.5","0.2","14.5","19.6","1.0","0.3","1.3",".146","1.6","-1.1","0.5","0.3"
"Chris Bosh","C",28,"55","74","2454","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.0",".592",".082",".333","7.0","17.6","12.6","8.4","1.4","3.4","11.0","22.7","5.6","3.4","9.0",".175","1.5","-0.2","1.3","2.1"
"Dirk Nowitzki","PF",34,"320","53","1661","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.8",".564",".216",".265","2.5","21.5","12.2","13.5","1.2","1.7","7.9","24.2","3.3","1.8","5.0",".145","3.0","0.1","3.1","2.2"
"Dwyane Wade","SG",31,"435","69","2391","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.0",".571",".060",".389","4.7","12.6","8.9","26.6","2.8","1.9","13.2","29.5","6.1","3.5","9.6",".192","3.7","0.7","4.4","3.8"
"Grant Hill","SF",40,"191","29","437","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8",".428",".112",".245","1.7","11.5","6.7","8.3","1.3","1.3","18.7","14.0","-0.5","0.4","-0.1","-0.014","-5.3","-0.3","-5.6","-0.4"
"Jason Kidd","SG",39,"244","76","2043","NYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.5",".532",".795",".117","2.8","16.2","9.3","17.8","3.3","1.1","15.0","11.6","2.6","2.8","5.4",".128","0.6","2.7","3.3","2.7"
"Kevin Garnett","C",36,"141","68","2022","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.2",".535",".019",".236","4.5","25.8","15.5","14.4","2.0","2.4","10.5","24.5","1.8","3.8","5.6",".133","0.9","1.7","2.6","2.3"
"Kobe Bryant","SG",34,"64","78","3013","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0",".570",".255",".392","2.5","13.1","7.9","29.7","1.8","0.6","13.3","31.9","8.4","2.6","10.9",".174","4.7","-0.1","4.6","5.0"
"Manu Ginóbili","SG",35,"151","60","1393","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.0",".560",".436",".382","2.6","13.4","8.3","30.6","2.9","0.7","17.3","25.2","2.1","2.4","4.5",".155","2.1","1.5","3.6","2.0"
"Pau Gasol","PF",32,"144","49","1655","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.7",".512",".048",".307","7.6","20.1","14.0","19.9","0.7","2.7","13.7","20.5","2.0","1.7","3.7",".107","1.1","0.9","2.0","1.7"
"Paul Pierce","SF",35,"339","77","2575","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.1",".559",".350",".387","2.1","19.7","11.2","25.1","1.7","0.9","14.3","27.4","3.5","3.7","7.2",".135","3.0","0.7","3.6","3.6"
"Ray Allen","SG",37,"8","79","2035","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.7",".599",".510",".243","2.6","10.1","6.6","10.2","1.7","0.6","12.5","19.3","3.4","1.9","5.4",".126","1.1","-0.8","0.3","1.2"
"Steve Nash","PG",38,"314","50","1627","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.0",".605",".274",".244","1.8","7.7","4.8","32.8","0.9","0.2","19.3","17.8","3.7","0.6","4.3",".127","1.8","-1.4","0.4","1.0"
"Tim Duncan","C",36,"118","69","2078","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.4",".554",".007",".307","7.3","29.6","19.1","15.5","1.2","6.4","11.7","27.8","3.4","4.9","8.3",".191","2.4","2.9","5.3","3.8"
"Tony Parker","PG",30,"331","66","2174","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0",".588",".068",".332","1.0","9.1","5.3","40.4","1.3","0.2","13.0","27.7","7.1","2.3","9.3",".206","4.1","-0.5","3.6","3.1"
"Vince Carter","SF",36,"74","81","2093","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.8",".571",".467",".261","3.1","14.4","8.9","15.0","1.8","1.6","10.0","23.1","3.9","2.0","6.0",".137","2.7","0.3","3.1","2.6"
